conference,session,m_cut,center_time_sec,window_start_sec,window_end_sec,window_start_mmss,window_end_mmss,duration_sec,num_participants,speaker_top_counts,signals,keywords,summary
2021_06_10_SLU_S1,2021_06_10_SLU_S1,5,766.4970873786408,746.4970873786408,786.4970873786408,12:26,13:06,40.0,9,"Niki Parenteau×12, Smadar Naoz×7, Noah Planavsky×6, Stilianos Louca×4, Jay Forsythe(he/him)×3, Morgan Raven×3","rx_decision=1, rx_assign=9, rx_summarize=0, decision_any=10","and, that, you, the, like, know, just, something","In a ~40s window (12:26–13:06), 9 speakers converged (m≥5). Turns by speaker: Niki Parenteau×12, Smadar Naoz×7, Noah Planavsky×6, Stilianos Louca×4, Jay Forsythe(he/him)×3, Morgan Raven×3. Signals: rx_decision=1, rx_assign=9, rx_summarize=0, decision_any=10. Salient keywords: and, that, you, the, like, know, just, something. Sample lines: Jay Forsythe(he/him): “And an issue with that just experimentally like on on more like like experimental side is, you know, even if, you know, even if we do collect, you know, like a lot of a lot of meteorite on earth and we're, you know, we take it to our lab, the just the sample preparation that we perform to so that we can do organic analysis, you kno..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,6,766.4970873786408,746.4970873786408,786.4970873786408,12:26,13:06,40.0,9,"Niki Parenteau×12, Smadar Naoz×7, Noah Planavsky×6, Stilianos Louca×4, Jay Forsythe(he/him)×3, Morgan Raven×3","rx_decision=1, rx_assign=9, rx_summarize=0, decision_any=10","and, that, you, the, like, know, just, something","In a ~40s window (12:26–13:06), 9 speakers converged (m≥6). Turns by speaker: Niki Parenteau×12, Smadar Naoz×7, Noah Planavsky×6, Stilianos Louca×4, Jay Forsythe(he/him)×3, Morgan Raven×3. Signals: rx_decision=1, rx_assign=9, rx_summarize=0, decision_any=10. Salient keywords: and, that, you, the, like, know, just, something. Sample lines: Jay Forsythe(he/him): “And an issue with that just experimentally like on on more like like experimental side is, you know, even if, you know, even if we do collect, you know, like a lot of a lot of meteorite on earth and we're, you know, we take it to our lab, the just the sample preparation that we perform to so that we can do organic analysis, you kno..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,7,766.4970873786408,746.4970873786408,786.4970873786408,12:26,13:06,40.0,9,"Niki Parenteau×12, Smadar Naoz×7, Noah Planavsky×6, Stilianos Louca×4, Jay Forsythe(he/him)×3, Morgan Raven×3","rx_decision=1, rx_assign=9, rx_summarize=0, decision_any=10","and, that, you, the, like, know, just, something","In a ~40s window (12:26–13:06), 9 speakers converged (m≥7). Turns by speaker: Niki Parenteau×12, Smadar Naoz×7, Noah Planavsky×6, Stilianos Louca×4, Jay Forsythe(he/him)×3, Morgan Raven×3. Signals: rx_decision=1, rx_assign=9, rx_summarize=0, decision_any=10. Salient keywords: and, that, you, the, like, know, just, something. Sample lines: Jay Forsythe(he/him): “And an issue with that just experimentally like on on more like like experimental side is, you know, even if, you know, even if we do collect, you know, like a lot of a lot of meteorite on earth and we're, you know, we take it to our lab, the just the sample preparation that we perform to so that we can do organic analysis, you kno..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,2,772.3589869682812,752.3589869682812,792.3589869682812,12:32,13:12,40.0,9,"Niki Parenteau×12, Smadar Naoz×7, Morgan Raven×3, Stilianos Louca×3, Noah Planavsky×2, Simon Darroch×2","rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9","that, and, you, the, like, just, know, something","In a ~40s window (12:32–13:12), 9 speakers converged (m≥2). Turns by speaker: Niki Parenteau×12, Smadar Naoz×7, Morgan Raven×3, Stilianos Louca×3, Noah Planavsky×2, Simon Darroch×2. Signals: rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9. Salient keywords: that, and, you, the, like, just, know, something. Sample lines: Jay Forsythe(he/him): “And an issue with that just experimentally like on on more like like experimental side is, you know, even if, you know, even if we do collect, you know, like a lot of a lot of meteorite on earth and we're, you know, we take it to our lab, the just the sample preparation that we perform to so that we can do organic analysis, you know, somet..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,3,772.3589869682812,752.3589869682812,792.3589869682812,12:32,13:12,40.0,9,"Niki Parenteau×12, Smadar Naoz×7, Morgan Raven×3, Stilianos Louca×3, Noah Planavsky×2, Simon Darroch×2","rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9","that, and, you, the, like, just, know, something","In a ~40s window (12:32–13:12), 9 speakers converged (m≥3). Turns by speaker: Niki Parenteau×12, Smadar Naoz×7, Morgan Raven×3, Stilianos Louca×3, Noah Planavsky×2, Simon Darroch×2. Signals: rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9. Salient keywords: that, and, you, the, like, just, know, something. Sample lines: Jay Forsythe(he/him): “And an issue with that just experimentally like on on more like like experimental side is, you know, even if, you know, even if we do collect, you know, like a lot of a lot of meteorite on earth and we're, you know, we take it to our lab, the just the sample preparation that we perform to so that we can do organic analysis, you know, somet..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,4,772.3589869682812,752.3589869682812,792.3589869682812,12:32,13:12,40.0,9,"Niki Parenteau×12, Smadar Naoz×7, Morgan Raven×3, Stilianos Louca×3, Noah Planavsky×2, Simon Darroch×2","rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9","that, and, you, the, like, just, know, something","In a ~40s window (12:32–13:12), 9 speakers converged (m≥4). Turns by speaker: Niki Parenteau×12, Smadar Naoz×7, Morgan Raven×3, Stilianos Louca×3, Noah Planavsky×2, Simon Darroch×2. Signals: rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9. Salient keywords: that, and, you, the, like, just, know, something. Sample lines: Jay Forsythe(he/him): “And an issue with that just experimentally like on on more like like experimental side is, you know, even if, you know, even if we do collect, you know, like a lot of a lot of meteorite on earth and we're, you know, we take it to our lab, the just the sample preparation that we perform to so that we can do organic analysis, you know, somet..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,5,772.3589869682812,752.3589869682812,792.3589869682812,12:32,13:12,40.0,9,"Niki Parenteau×12, Smadar Naoz×7, Morgan Raven×3, Stilianos Louca×3, Noah Planavsky×2, Simon Darroch×2","rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9","that, and, you, the, like, just, know, something","In a ~40s window (12:32–13:12), 9 speakers converged (m≥5). Turns by speaker: Niki Parenteau×12, Smadar Naoz×7, Morgan Raven×3, Stilianos Louca×3, Noah Planavsky×2, Simon Darroch×2. Signals: rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9. Salient keywords: that, and, you, the, like, just, know, something. Sample lines: Jay Forsythe(he/him): “And an issue with that just experimentally like on on more like like experimental side is, you know, even if, you know, even if we do collect, you know, like a lot of a lot of meteorite on earth and we're, you know, we take it to our lab, the just the sample preparation that we perform to so that we can do organic analysis, you know, somet..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,6,772.3589869682812,752.3589869682812,792.3589869682812,12:32,13:12,40.0,9,"Niki Parenteau×12, Smadar Naoz×7, Morgan Raven×3, Stilianos Louca×3, Noah Planavsky×2, Simon Darroch×2","rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9","that, and, you, the, like, just, know, something","In a ~40s window (12:32–13:12), 9 speakers converged (m≥6). Turns by speaker: Niki Parenteau×12, Smadar Naoz×7, Morgan Raven×3, Stilianos Louca×3, Noah Planavsky×2, Simon Darroch×2. Signals: rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9. Salient keywords: that, and, you, the, like, just, know, something. Sample lines: Jay Forsythe(he/him): “And an issue with that just experimentally like on on more like like experimental side is, you know, even if, you know, even if we do collect, you know, like a lot of a lot of meteorite on earth and we're, you know, we take it to our lab, the just the sample preparation that we perform to so that we can do organic analysis, you know, somet..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,7,772.3589869682812,752.3589869682812,792.3589869682812,12:32,13:12,40.0,9,"Niki Parenteau×12, Smadar Naoz×7, Morgan Raven×3, Stilianos Louca×3, Noah Planavsky×2, Simon Darroch×2","rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9","that, and, you, the, like, just, know, something","In a ~40s window (12:32–13:12), 9 speakers converged (m≥7). Turns by speaker: Niki Parenteau×12, Smadar Naoz×7, Morgan Raven×3, Stilianos Louca×3, Noah Planavsky×2, Simon Darroch×2. Signals: rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9. Salient keywords: that, and, you, the, like, just, know, something. Sample lines: Jay Forsythe(he/him): “And an issue with that just experimentally like on on more like like experimental side is, you know, even if, you know, even if we do collect, you know, like a lot of a lot of meteorite on earth and we're, you know, we take it to our lab, the just the sample preparation that we perform to so that we can do organic analysis, you know, somet..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,2,775.3910034602077,755.3910034602077,795.3910034602077,12:35,13:15,40.0,8,"Niki Parenteau×12, Smadar Naoz×8, Stilianos Louca×4, Morgan Raven×3, Simon Darroch×3, Jay Forsythe(he/him)×2","rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9","that, and, you, the, like, there, just, know","In a ~40s window (12:35–13:15), 8 speakers converged (m≥2). Turns by speaker: Niki Parenteau×12, Smadar Naoz×8, Stilianos Louca×4, Morgan Raven×3, Simon Darroch×3, Jay Forsythe(he/him)×2. Signals: rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9. Salient keywords: that, and, you, the, like, there, just, know. Sample lines: Jay Forsythe(he/him): “And an issue with that just experimentally like on on more like like experimental side is, you know, even if, you know, even if we do collect, you know, like a lot of a lot of meteorite on earth and we're, you know, we take it to our lab, the just the sample preparation that we perform to so that we can do organic analysis, you know, som..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,3,775.3910034602077,755.3910034602077,795.3910034602077,12:35,13:15,40.0,8,"Niki Parenteau×12, Smadar Naoz×8, Stilianos Louca×4, Morgan Raven×3, Simon Darroch×3, Jay Forsythe(he/him)×2","rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9","that, and, you, the, like, there, just, know","In a ~40s window (12:35–13:15), 8 speakers converged (m≥3). Turns by speaker: Niki Parenteau×12, Smadar Naoz×8, Stilianos Louca×4, Morgan Raven×3, Simon Darroch×3, Jay Forsythe(he/him)×2. Signals: rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9. Salient keywords: that, and, you, the, like, there, just, know. Sample lines: Jay Forsythe(he/him): “And an issue with that just experimentally like on on more like like experimental side is, you know, even if, you know, even if we do collect, you know, like a lot of a lot of meteorite on earth and we're, you know, we take it to our lab, the just the sample preparation that we perform to so that we can do organic analysis, you know, som..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,4,775.3910034602077,755.3910034602077,795.3910034602077,12:35,13:15,40.0,8,"Niki Parenteau×12, Smadar Naoz×8, Stilianos Louca×4, Morgan Raven×3, Simon Darroch×3, Jay Forsythe(he/him)×2","rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9","that, and, you, the, like, there, just, know","In a ~40s window (12:35–13:15), 8 speakers converged (m≥4). Turns by speaker: Niki Parenteau×12, Smadar Naoz×8, Stilianos Louca×4, Morgan Raven×3, Simon Darroch×3, Jay Forsythe(he/him)×2. Signals: rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9. Salient keywords: that, and, you, the, like, there, just, know. Sample lines: Jay Forsythe(he/him): “And an issue with that just experimentally like on on more like like experimental side is, you know, even if, you know, even if we do collect, you know, like a lot of a lot of meteorite on earth and we're, you know, we take it to our lab, the just the sample preparation that we perform to so that we can do organic analysis, you know, som..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,5,775.3910034602077,755.3910034602077,795.3910034602077,12:35,13:15,40.0,8,"Niki Parenteau×12, Smadar Naoz×8, Stilianos Louca×4, Morgan Raven×3, Simon Darroch×3, Jay Forsythe(he/him)×2","rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9","that, and, you, the, like, there, just, know","In a ~40s window (12:35–13:15), 8 speakers converged (m≥5). Turns by speaker: Niki Parenteau×12, Smadar Naoz×8, Stilianos Louca×4, Morgan Raven×3, Simon Darroch×3, Jay Forsythe(he/him)×2. Signals: rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9. Salient keywords: that, and, you, the, like, there, just, know. Sample lines: Jay Forsythe(he/him): “And an issue with that just experimentally like on on more like like experimental side is, you know, even if, you know, even if we do collect, you know, like a lot of a lot of meteorite on earth and we're, you know, we take it to our lab, the just the sample preparation that we perform to so that we can do organic analysis, you know, som..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,6,775.3910034602077,755.3910034602077,795.3910034602077,12:35,13:15,40.0,8,"Niki Parenteau×12, Smadar Naoz×8, Stilianos Louca×4, Morgan Raven×3, Simon Darroch×3, Jay Forsythe(he/him)×2","rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9","that, and, you, the, like, there, just, know","In a ~40s window (12:35–13:15), 8 speakers converged (m≥6). Turns by speaker: Niki Parenteau×12, Smadar Naoz×8, Stilianos Louca×4, Morgan Raven×3, Simon Darroch×3, Jay Forsythe(he/him)×2. Signals: rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9. Salient keywords: that, and, you, the, like, there, just, know. Sample lines: Jay Forsythe(he/him): “And an issue with that just experimentally like on on more like like experimental side is, you know, even if, you know, even if we do collect, you know, like a lot of a lot of meteorite on earth and we're, you know, we take it to our lab, the just the sample preparation that we perform to so that we can do organic analysis, you know, som..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,7,775.3910034602077,755.3910034602077,795.3910034602077,12:35,13:15,40.0,8,"Niki Parenteau×12, Smadar Naoz×8, Stilianos Louca×4, Morgan Raven×3, Simon Darroch×3, Jay Forsythe(he/him)×2","rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9","that, and, you, the, like, there, just, know","In a ~40s window (12:35–13:15), 8 speakers converged (m≥7). Turns by speaker: Niki Parenteau×12, Smadar Naoz×8, Stilianos Louca×4, Morgan Raven×3, Simon Darroch×3, Jay Forsythe(he/him)×2. Signals: rx_decision=1, rx_assign=8, rx_summarize=0, decision_any=9. Salient keywords: that, and, you, the, like, there, just, know. Sample lines: Jay Forsythe(he/him): “And an issue with that just experimentally like on on more like like experimental side is, you know, even if, you know, even if we do collect, you know, like a lot of a lot of meteorite on earth and we're, you know, we take it to our lab, the just the sample preparation that we perform to so that we can do organic analysis, you know, som..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,2,669.5048859934853,649.5048859934853,689.5048859934853,10:50,11:30,40.0,6,"Dana Mitzel×13, Wilfred van der Donk×10, William Witola×6, Cheryl Andam×4, Joyce Jose×3, Kristin Koutmou×1","rx_decision=0, rx_assign=1, rx_summarize=0, decision_any=1","that, the, and, but, know, they, just, are","In a ~40s window (10:50–11:30), 6 speakers converged (m≥2). Turns by speaker: Dana Mitzel×13, Wilfred van der Donk×10, William Witola×6, Cheryl Andam×4, Joyce Jose×3, Kristin Koutmou×1. Signals: rx_decision=0, rx_assign=1, rx_summarize=0, decision_any=1. Salient keywords: that, the, and, but, know, they, just, are. Sample lines: Dana Mitzel: “Um but I really don't know how much they've related it to some things, you know, they're just it is still kind of some big data stuff that's going out there, but I do know there is a couple papers and I think some of it has to do like with dengue and things like that.” (+0.0s) | Kristin Koutmou: “Uh where we can say or I don't know, do you guys think..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,3,669.5048859934853,649.5048859934853,689.5048859934853,10:50,11:30,40.0,6,"Dana Mitzel×13, Wilfred van der Donk×10, William Witola×6, Cheryl Andam×4, Joyce Jose×3, Kristin Koutmou×1","rx_decision=0, rx_assign=1, rx_summarize=0, decision_any=1","that, the, and, but, know, they, just, are","In a ~40s window (10:50–11:30), 6 speakers converged (m≥3). Turns by speaker: Dana Mitzel×13, Wilfred van der Donk×10, William Witola×6, Cheryl Andam×4, Joyce Jose×3, Kristin Koutmou×1. Signals: rx_decision=0, rx_assign=1, rx_summarize=0, decision_any=1. Salient keywords: that, the, and, but, know, they, just, are. Sample lines: Dana Mitzel: “Um but I really don't know how much they've related it to some things, you know, they're just it is still kind of some big data stuff that's going out there, but I do know there is a couple papers and I think some of it has to do like with dengue and things like that.” (+0.0s) | Kristin Koutmou: “Uh where we can say or I don't know, do you guys think..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,4,669.5048859934853,649.5048859934853,689.5048859934853,10:50,11:30,40.0,6,"Dana Mitzel×13, Wilfred van der Donk×10, William Witola×6, Cheryl Andam×4, Joyce Jose×3, Kristin Koutmou×1","rx_decision=0, rx_assign=1, rx_summarize=0, decision_any=1","that, the, and, but, know, they, just, are","In a ~40s window (10:50–11:30), 6 speakers converged (m≥4). Turns by speaker: Dana Mitzel×13, Wilfred van der Donk×10, William Witola×6, Cheryl Andam×4, Joyce Jose×3, Kristin Koutmou×1. Signals: rx_decision=0, rx_assign=1, rx_summarize=0, decision_any=1. Salient keywords: that, the, and, but, know, they, just, are. Sample lines: Dana Mitzel: “Um but I really don't know how much they've related it to some things, you know, they're just it is still kind of some big data stuff that's going out there, but I do know there is a couple papers and I think some of it has to do like with dengue and things like that.” (+0.0s) | Kristin Koutmou: “Uh where we can say or I don't know, do you guys think..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,5,669.5048859934853,649.5048859934853,689.5048859934853,10:50,11:30,40.0,6,"Dana Mitzel×13, Wilfred van der Donk×10, William Witola×6, Cheryl Andam×4, Joyce Jose×3, Kristin Koutmou×1","rx_decision=0, rx_assign=1, rx_summarize=0, decision_any=1","that, the, and, but, know, they, just, are","In a ~40s window (10:50–11:30), 6 speakers converged (m≥5). Turns by speaker: Dana Mitzel×13, Wilfred van der Donk×10, William Witola×6, Cheryl Andam×4, Joyce Jose×3, Kristin Koutmou×1. Signals: rx_decision=0, rx_assign=1, rx_summarize=0, decision_any=1. Salient keywords: that, the, and, but, know, they, just, are. Sample lines: Dana Mitzel: “Um but I really don't know how much they've related it to some things, you know, they're just it is still kind of some big data stuff that's going out there, but I do know there is a couple papers and I think some of it has to do like with dengue and things like that.” (+0.0s) | Kristin Koutmou: “Uh where we can say or I don't know, do you guys think..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,6,669.5048859934853,649.5048859934853,689.5048859934853,10:50,11:30,40.0,6,"Dana Mitzel×13, Wilfred van der Donk×10, William Witola×6, Cheryl Andam×4, Joyce Jose×3, Kristin Koutmou×1","rx_decision=0, rx_assign=1, rx_summarize=0, decision_any=1","that, the, and, but, know, they, just, are","In a ~40s window (10:50–11:30), 6 speakers converged (m≥6). Turns by speaker: Dana Mitzel×13, Wilfred van der Donk×10, William Witola×6, Cheryl Andam×4, Joyce Jose×3, Kristin Koutmou×1. Signals: rx_decision=0, rx_assign=1, rx_summarize=0, decision_any=1. Salient keywords: that, the, and, but, know, they, just, are. Sample lines: Dana Mitzel: “Um but I really don't know how much they've related it to some things, you know, they're just it is still kind of some big data stuff that's going out there, but I do know there is a couple papers and I think some of it has to do like with dengue and things like that.” (+0.0s) | Kristin Koutmou: “Uh where we can say or I don't know, do you guys think..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,7,669.5048859934853,649.5048859934853,689.5048859934853,10:50,11:30,40.0,6,"Dana Mitzel×13, Wilfred van der Donk×10, William Witola×6, Cheryl Andam×4, Joyce Jose×3, Kristin Koutmou×1","rx_decision=0, rx_assign=1, rx_summarize=0, decision_any=1","that, the, and, but, know, they, just, are","In a ~40s window (10:50–11:30), 6 speakers converged (m≥7). Turns by speaker: Dana Mitzel×13, Wilfred van der Donk×10, William Witola×6, Cheryl Andam×4, Joyce Jose×3, Kristin Koutmou×1. Signals: rx_decision=0, rx_assign=1, rx_summarize=0, decision_any=1. Salient keywords: that, the, and, but, know, they, just, are. Sample lines: Dana Mitzel: “Um but I really don't know how much they've related it to some things, you know, they're just it is still kind of some big data stuff that's going out there, but I do know there is a couple papers and I think some of it has to do like with dengue and things like that.” (+0.0s) | Kristin Koutmou: “Uh where we can say or I don't know, do you guys think..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,2,692.1129261363636,672.1129261363636,712.1129261363636,11:12,11:52,40.0,7,"Wilfred van der Donk×10, Dana Mitzel×7, William Witola×5, Kristin Koutmou×5, Cheryl Andam×3, Joyce Jose×1","rx_decision=3, rx_assign=0, rx_summarize=0, decision_any=3","that, the, and, they, but, know, you, different","In a ~40s window (11:12–11:52), 7 speakers converged (m≥2). Turns by speaker: Wilfred van der Donk×10, Dana Mitzel×7, William Witola×5, Kristin Koutmou×5, Cheryl Andam×3, Joyce Jose×1. Signals: rx_decision=3, rx_assign=0, rx_summarize=0, decision_any=3. Salient keywords: that, the, and, they, but, know, you, different. Sample lines: Brenda Rubenstein: “That was it was also interesting the question that Dana hit it to to some degree um of you know, whether we should so so right now we we vaccinate people for example based upon you know, blunt characteristics that that have to do with with BMI and age and things like that.” (+0.0s) | Dana Mitzel: “And so we're actually going to try to start..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,3,692.1129261363636,672.1129261363636,712.1129261363636,11:12,11:52,40.0,7,"Wilfred van der Donk×10, Dana Mitzel×7, William Witola×5, Kristin Koutmou×5, Cheryl Andam×3, Joyce Jose×1","rx_decision=3, rx_assign=0, rx_summarize=0, decision_any=3","that, the, and, they, but, know, you, different","In a ~40s window (11:12–11:52), 7 speakers converged (m≥3). Turns by speaker: Wilfred van der Donk×10, Dana Mitzel×7, William Witola×5, Kristin Koutmou×5, Cheryl Andam×3, Joyce Jose×1. Signals: rx_decision=3, rx_assign=0, rx_summarize=0, decision_any=3. Salient keywords: that, the, and, they, but, know, you, different. Sample lines: Brenda Rubenstein: “That was it was also interesting the question that Dana hit it to to some degree um of you know, whether we should so so right now we we vaccinate people for example based upon you know, blunt characteristics that that have to do with with BMI and age and things like that.” (+0.0s) | Dana Mitzel: “And so we're actually going to try to start..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,4,692.1129261363636,672.1129261363636,712.1129261363636,11:12,11:52,40.0,7,"Wilfred van der Donk×10, Dana Mitzel×7, William Witola×5, Kristin Koutmou×5, Cheryl Andam×3, Joyce Jose×1","rx_decision=3, rx_assign=0, rx_summarize=0, decision_any=3","that, the, and, they, but, know, you, different","In a ~40s window (11:12–11:52), 7 speakers converged (m≥4). Turns by speaker: Wilfred van der Donk×10, Dana Mitzel×7, William Witola×5, Kristin Koutmou×5, Cheryl Andam×3, Joyce Jose×1. Signals: rx_decision=3, rx_assign=0, rx_summarize=0, decision_any=3. Salient keywords: that, the, and, they, but, know, you, different. Sample lines: Brenda Rubenstein: “That was it was also interesting the question that Dana hit it to to some degree um of you know, whether we should so so right now we we vaccinate people for example based upon you know, blunt characteristics that that have to do with with BMI and age and things like that.” (+0.0s) | Dana Mitzel: “And so we're actually going to try to start..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,5,692.1129261363636,672.1129261363636,712.1129261363636,11:12,11:52,40.0,7,"Wilfred van der Donk×10, Dana Mitzel×7, William Witola×5, Kristin Koutmou×5, Cheryl Andam×3, Joyce Jose×1","rx_decision=3, rx_assign=0, rx_summarize=0, decision_any=3","that, the, and, they, but, know, you, different","In a ~40s window (11:12–11:52), 7 speakers converged (m≥5). Turns by speaker: Wilfred van der Donk×10, Dana Mitzel×7, William Witola×5, Kristin Koutmou×5, Cheryl Andam×3, Joyce Jose×1. Signals: rx_decision=3, rx_assign=0, rx_summarize=0, decision_any=3. Salient keywords: that, the, and, they, but, know, you, different. Sample lines: Brenda Rubenstein: “That was it was also interesting the question that Dana hit it to to some degree um of you know, whether we should so so right now we we vaccinate people for example based upon you know, blunt characteristics that that have to do with with BMI and age and things like that.” (+0.0s) | Dana Mitzel: “And so we're actually going to try to start..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,6,692.1129261363636,672.1129261363636,712.1129261363636,11:12,11:52,40.0,7,"Wilfred van der Donk×10, Dana Mitzel×7, William Witola×5, Kristin Koutmou×5, Cheryl Andam×3, Joyce Jose×1","rx_decision=3, rx_assign=0, rx_summarize=0, decision_any=3","that, the, and, they, but, know, you, different","In a ~40s window (11:12–11:52), 7 speakers converged (m≥6). Turns by speaker: Wilfred van der Donk×10, Dana Mitzel×7, William Witola×5, Kristin Koutmou×5, Cheryl Andam×3, Joyce Jose×1. Signals: rx_decision=3, rx_assign=0, rx_summarize=0, decision_any=3. Salient keywords: that, the, and, they, but, know, you, different. Sample lines: Brenda Rubenstein: “That was it was also interesting the question that Dana hit it to to some degree um of you know, whether we should so so right now we we vaccinate people for example based upon you know, blunt characteristics that that have to do with with BMI and age and things like that.” (+0.0s) | Dana Mitzel: “And so we're actually going to try to start..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,7,692.1129261363636,672.1129261363636,712.1129261363636,11:12,11:52,40.0,7,"Wilfred van der Donk×10, Dana Mitzel×7, William Witola×5, Kristin Koutmou×5, Cheryl Andam×3, Joyce Jose×1","rx_decision=3, rx_assign=0, rx_summarize=0, decision_any=3","that, the, and, they, but, know, you, different","In a ~40s window (11:12–11:52), 7 speakers converged (m≥7). Turns by speaker: Wilfred van der Donk×10, Dana Mitzel×7, William Witola×5, Kristin Koutmou×5, Cheryl Andam×3, Joyce Jose×1. Signals: rx_decision=3, rx_assign=0, rx_summarize=0, decision_any=3. Salient keywords: that, the, and, they, but, know, you, different. Sample lines: Brenda Rubenstein: “That was it was also interesting the question that Dana hit it to to some degree um of you know, whether we should so so right now we we vaccinate people for example based upon you know, blunt characteristics that that have to do with with BMI and age and things like that.” (+0.0s) | Dana Mitzel: “And so we're actually going to try to start..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,2,903.5200421940928,883.5200421940928,923.5200421940928,14:44,15:24,40.0,4,"Wilfred van der Donk×10, William Witola×9, Joyce Jose×4, Brenda Rubenstein×3","rx_decision=2, rx_assign=4, rx_summarize=1, decision_any=6","the, and, you, can, that, know, they, host","In a ~40s window (14:44–15:24), 4 speakers converged (m≥2). Turns by speaker: Wilfred van der Donk×10, William Witola×9, Joyce Jose×4, Brenda Rubenstein×3. Signals: rx_decision=2, rx_assign=4, rx_summarize=1, decision_any=6. Salient keywords: the, and, you, can, that, know, they, host. Sample lines: Joyce Jose: “Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?” (+16.8s) | Joyce Jose: “So we do live cell imaging using fluorescent viruses.” (-7.9s) | Brenda Rubenstein: “So you know, what are molecula..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,3,903.5200421940928,883.5200421940928,923.5200421940928,14:44,15:24,40.0,4,"Wilfred van der Donk×10, William Witola×9, Joyce Jose×4, Brenda Rubenstein×3","rx_decision=2, rx_assign=4, rx_summarize=1, decision_any=6","the, and, you, can, that, know, they, host","In a ~40s window (14:44–15:24), 4 speakers converged (m≥3). Turns by speaker: Wilfred van der Donk×10, William Witola×9, Joyce Jose×4, Brenda Rubenstein×3. Signals: rx_decision=2, rx_assign=4, rx_summarize=1, decision_any=6. Salient keywords: the, and, you, can, that, know, they, host. Sample lines: Joyce Jose: “Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?” (+16.8s) | Joyce Jose: “So we do live cell imaging using fluorescent viruses.” (-7.9s) | Brenda Rubenstein: “So you know, what are molecula..."
